,P_PV,P_BESS,E_BESS,pv2load,pv2bess,pv_curtailed,bess2load,lcoe,lcos,lco2,savings_EUR,co2avoided_kgCO2
2158,9.5,7.0,112.0,4186.121940217368,6566.114769020545,930.6711311415268,6276.274509907017,164.32838807276883,315.36179313575366,1100.4648939548756,667182.4975451825,260203.2564742326
2159,9.5,8.0,0.0,2060.24640177194,5511.688822849992,4110.972615757502,5236.104381707501,29.077422981960087,0.0,42.96668421011688,460244.8327973571,185698.38574595362
2160,9.5,8.0,8.0,1972.6816708594135,6853.409085505075,2856.8170840149483,6509.684110567325,37.7028975913667,27.784028570298585,131.2723394265967,553368.8753625773,213644.24311264974
2161,9.5,8.0,16.0,2401.539503306316,7279.789782909227,2001.5785541638952,6917.785773101267,45.86817673436558,50.57754423735092,205.32602342404948,605576.6185924372,233093.31198672624
2162,9.5,8.0,24.0,2943.014040037105,7146.846938096333,1593.0468622460007,6794.530070529017,54.9533992535466,72.60792573740093,278.66369273291457,627375.6091640418,242844.4154278984
2163,9.5,8.0,32.0,3319.1684092621053,6933.5841534884385,1430.1552776288954,6594.970425151517,64.83284634460499,95.08613794949855,354.39285838968266,637770.3151839772,247034.348189819
2164,9.5,8.0,40.0,3648.114834661579,6699.850022598703,1334.9429831191587,6375.963000806268,74.86100391889603,117.5541017753301,430.3138972781808,643911.0814903126,249626.51226673703
2165,9.5,8.0,48.0,3778.827265131053,6651.074209217122,1253.006366031264,6332.665978093765,84.86018829443204,139.8453942731732,505.7116567255077,648501.7578851726,251713.7183545077
2166,9.5,8.0,56.0,3908.1257548355256,6582.336499047913,1192.4455864960007,6270.405153433018,94.87753386955816,162.0784047690058,580.977751435245,651885.2937258703,253323.18856055778
2167,9.5,8.0,64.0,4017.1891166128926,6520.112546106074,1145.6061776604743,6214.33239813827,104.90762296475084,184.27311548930683,656.1585185860089,654417.515349083,254604.4795082758
2168,9.5,8.0,72.0,4130.85917589763,6440.904434227915,1111.1442302538953,6142.124691854019,114.963218774857,206.47055093625596,731.3843861456787,656722.5111179114,255599.27509527007
2169,9.5,8.0,80.0,4239.129163827104,6364.162362663441,1079.6163138888953,6072.25972386777,124.97501513403309,228.55727369193323,806.2444439391613,658979.4940605017,256528.88974980984
2170,9.5,8.0,88.0,4221.943055939211,6419.771712551337,1041.1930718888952,6128.128606261269,134.90888935829466,250.47335998952477,880.5253043110256,661218.7293194005,257475.79236343194
2171,9.5,8.0,96.0,4300.122804097631,6375.567427156071,1007.2176091257372,6089.174535135769,144.7612205187745,272.2120107101759,954.2031261886565,663225.8738572784,258419.9178392983
2172,9.5,8.0,104.0,4246.302393500973,6467.218526263257,969.3869206152109,6179.283079287595,154.5829783660559,293.8699049362847,1027.6161495162942,665151.7093669975,259304.981526364
2173,9.5,8.0,112.0,4186.121940217368,6566.114769020545,930.6711311415268,6276.274509907017,164.32838807276883,315.36179313575366,1100.4648939548756,667182.4975451825,260203.2564742326
2174,9.5,8.0,120.0,4231.317033382025,6553.8723074348345,897.7184995625789,6267.6841714005905,174.00887939975087,336.70959068114985,1172.8258488427284,669253.0880182993,261115.73810559738
2175,9.5,8.0,128.0,4154.6113712310525,6669.13586432265,859.1606048257369,6380.224550444015,183.63552496476973,357.93520843356157,1244.7749635112416,670944.3998995287,261986.74153506197
2176,10.0,1.0,0.0,5540.390214286253,1954.752139842108,4802.65537258684,1857.0145328500003,30.18968852600429,0.0,44.61023984496082,467344.9673738965,188333.05152694887
2177,10.0,1.0,1.0,0.0,0.0,0.0,0.0,inf,inf,inf,0.0,0.0
2178,10.0,1.0,2.0,5356.557944503158,2560.979195553097,4380.260586658946,2432.1702357754402,32.128225819827314,7.564594878648521,68.04705309166948,498099.58592918905,197691.1488172156
2179,10.0,1.0,3.0,5323.255655045201,2754.9679993794757,4219.574072290525,2615.6045994105,33.2156437671833,11.132310825849228,79.35647936949277,510029.52807951334,201245.9661858043
2180,10.0,1.0,4.0,5284.854286392568,2945.235552242633,4067.7078880799986,2796.4537746305,34.29527600493076,14.581444701481159,90.33191093417918,521028.29207593336,204622.40725651095
2181,10.0,1.0,5.0,5250.772301166253,3125.9634727321063,3921.0619528168413,2967.2902990955004,35.36198747483489,17.923498569432983,100.99704034544148,529884.0168768516,207837.85255069533
2182,10.0,1.0,6.0,5244.457302124148,3258.7014083531594,3794.639016237894,3093.7363161855,36.46633515134342,21.198322802558685,111.53494900356289,537184.1568564342,210685.98783940842
2183,10.0,1.0,7.0,5251.332674837832,3352.2364236868434,3694.2286281905253,3182.4995807525,37.64832993160529,24.4509257848156,122.12716221825121,542819.7651934878,212967.16701463668
2184,10.0,1.0,8.0,5249.864350658885,3434.5239568973693,3613.4094191589465,3261.5277373025006,38.886240021608614,27.689277004195837,132.7632411151973,547205.9234993446,214838.4110405268
2185,10.0,1.0,9.0,5243.3986398852,3510.703272355264,3543.6958144747364,3333.8030869875,40.15672977301845,30.911431059860753,143.40341281077292,550915.0249998407,216451.35287107885
